sample_index,sent_monotonic_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,dq_meas_1,dq_meas_2,dq_meas_3,dq_meas_4,dq_meas_5,dq_meas_6,tau_meas_1,tau_meas_2,tau_meas_3,tau_meas_4,tau_meas_5,tau_meas_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,fault_flags
71,331421.865013079,0.074952,0.316851,0.276392,-0.069544,0.075222,0.033144,-0.1007000000000001,-0.06729999999999792,0.002899999999997349,-0.03644999999999968,-0.1004999999999999,0.015400000000000136,0.07267093658447266,0.3175783157348633,0.2763786315917969,-0.07038211822509766,0.07152652740478516,0.040246009826660156,-0.03956031799316406,-0.021978378295898438,-0.03956031799316406,-0.120880126953125,-0.0549468994140625,-0.03296661376953125,-0.01435920715332031,0.043077621459960934,5.729230194091797,1.3512088623046874,0.03168386840820312,-0.11741502380371094,-0.0022810634155273485,0.0007273157348632875,-1.336840820315155e-05,-0.0008381182250976615,-0.003695472595214841,0.007102009826660156,
72,331421.875056666,0.073784,0.316047,0.276423,-0.069989,0.074055,0.033317,-0.13454999999999995,-0.0941499999999984,0.003449999999999287,-0.05264999999999992,-0.13454999999999995,0.019649999999999876,0.07228946685791016,0.3175783157348633,0.2759971618652344,-0.07190799713134766,0.07114505767822266,0.040246009826660156,-0.03956031799316406,-0.021978378295898438,-0.048351287841796875,-0.1868133544921875,-0.0549468994140625,0.010990142822265625,-0.1579475402832031,0.21538436889648435,5.671793365478515,1.3847560119628906,0.01304620361328125,-0.10996028137207031,-0.0014945331420898461,0.001531315734863259,-0.0004258381347655993,-0.0019189971313476606,-0.0029099423217773396,0.006929009826660157,
73,331421.88504213,0.072261,0.314968,0.276461,-0.070597,0.072531,0.033537,-0.17184999999999978,-0.12220000000000009,0.004250000000000087,-0.06900000000000031,-0.17194999999999988,0.02470000000000007,0.07190799713134766,0.3175783157348633,0.2756156921386719,-0.07267093658447266,0.07076358795166016,0.040246009826660156,-0.03956031799316406,-0.048351287841796875,-0.03076934814453125,-0.16483688354492188,-0.0549468994140625,-0.010990142822265625,-0.6748715209960936,-0.10051445007324217,5.068721618652343,1.3959381256103516,-0.020500946044921874,-0.10623291015625,-0.00035300286865234953,0.0026103157348632555,-0.0008453078613281373,-0.002073936584472663,-0.001767412048339842,0.006709009826660159,
74,331421.895044232,0.070347,0.313603,0.276508,-0.071369,0.070616,0.033811,-0.2126000000000003,-0.1513500000000001,0.005199999999999649,-0.08545000000000011,-0.2126999999999997,0.03049999999999997,0.07152652740478516,0.3168153762817383,0.2748527526855469,-0.07381534576416016,0.07038211822509766,0.040246009826660156,-0.03956031799316406,-0.09230804443359375,-0.07472610473632812,-0.16483688354492188,-0.09889984130859375,0.010990142822265625,-0.9046150970458983,0.043077621459960934,5.987695922851562,1.4033936767578126,-0.046593353271484374,-0.10250553894042969,0.0011795274047851495,0.0032123762817382606,-0.001655247314453101,-0.0024463457641601544,-0.00023388177490234197,0.0064350098266601555,
75,331421.905011273,0.068009,0.311941,0.276565,-0.072306,0.068277,0.034147,-0.25610000000000005,-0.1812000000000008,0.006350000000002187,-0.10189999999999991,-0.2562500000000002,0.03699999999999988,0.07076358795166016,0.3160524368286133,0.2740898132324219,-0.07495975494384766,0.06885623931884766,0.040246009826660156,-0.10988998413085938,-0.08351707458496094,-0.0659332275390625,-0.16483688354492188,-0.25274658203125,0.010990142822265625,-1.3353838348388671,-0.6174346923828123,6.992817993164062,1.3959381256103516,-0.06895838928222656,-0.09877816772460937,0.0027545879516601562,0.004111436828613257,-0.0024751867675781303,-0.002653754943847661,0.0005792393188476519,0.0060990098266601595,
76,331421.915055074,0.065225,0.309979,0.276635,-0.073407,0.065491,0.034551,-0.29899999999999993,-0.21010000000000195,0.007599999999999274,-0.11770000000000044,-0.29905000000000037,0.043500000000000136,0.06923770904541016,0.3152894973754883,0.2737083435058594,-0.07686710357666016,0.06694889068603516,0.040246009826660156,-0.25054931640625,-0.10109901428222656,-0.03956031799316406,-0.2967033386230469,-0.27472686767578125,0.010990142822265625,-1.1056402587890624,-0.4738463592529296,5.958977508544922,1.429486083984375,-0.07641313171386718,-0.09132342529296875,0.004012709045410151,0.005310497375488277,-0.0029266564941406448,-0.0034601035766601562,0.0014578906860351626,0.005695009826660158,
77,331421.925009263,0.062029,0.307739,0.276717,-0.07466,0.062296,0.035017,-0.33770000000000017,-0.2363000000000004,0.008700000000000374,-0.13205000000000022,-0.33764999999999973,0.04935000000000009,0.06771183013916016,0.3141450881958008,0.2733268737792969,-0.07839298248291016,0.06542301177978516,0.040246009826660156,-0.15384674072265625,-0.127471923828125,-0.03076934814453125,-0.2967033386230469,-0.2967033386230469,-0.03296661376953125,-1.2779470062255858,-0.33025802612304683,5.643074951171874,1.4518503112792969,-0.08759524536132812,-0.08386787414550781,0.0056828301391601554,0.0064060881958007965,-0.0033901262207031158,-0.003732982482910152,0.003127011779785159,0.005229009826660157,
78,331421.935008144,0.058471,0.305253,0.276809,-0.076048,0.058738,0.035538,-0.37155,-0.2594999999999986,0.009600000000001274,-0.1447999999999998,-0.37149999999999994,0.054399999999999935,0.06580448150634766,0.3130006790161133,0.2729454040527344,-0.08068180084228516,0.061608314514160156,0.040627479553222656,-0.20659255981445312,-0.11868095397949219,0.0043964385986328125,-0.34066009521484375,-0.6483497619628906,0.03296661376953125,-1.4502574920654296,-0.3876911163330078,5.8441038513183585,1.4965803833007811,-0.046593353271484374,-0.0801405029296875,0.007333481506347654,0.007747679016113285,-0.0038635959472656523,-0.004633800842285152,0.0028703145141601577,0.005089479553222656,
79,331421.945012091,0.054598,0.302549,0.276909,-0.077556,0.054866,0.036105,-0.4005500000000002,-0.27965000000000073,0.010399999999999299,-0.1559999999999999,-0.40044999999999975,0.05865000000000002,0.06313419342041016,0.3114748001098633,0.2729454040527344,-0.08297061920166016,0.056649208068847656,0.040246009826660156,-0.3560447692871094,-0.23296737670898438,-0.03076934814453125,-0.3186798095703125,-0.5824165344238281,-0.03296661376953125,-1.0194887542724609,-0.3876911163330078,6.0164068603515615,1.5226727905273436,0.009318832397460937,-0.07268576049804687,0.008536193420410156,0.008925800109863269,-0.003963595947265641,-0.005414619201660156,0.0017832080688476581,0.004141009826660158,
80,331421.95500781,0.05046,0.29966,0.277017,-0.079168,0.050729,0.036711,-0.4245499999999999,-0.29659999999999964,0.010999999999999899,-0.16554999999999973,-0.4244499999999998,0.06215000000000005,0.060082435607910156,0.3084230422973633,0.2729454040527344,-0.08487796783447266,0.053215980529785156,0.040627479553222656,-0.33846092224121094,-0.40879058837890625,-0.03076934814453125,-0.2967033386230469,-0.4945068359375,-0.010990142822265625,-1.4215390777587888,-0.33025802612304683,5.90154067993164,1.5189454193115235,0.01677357482910156,-0.06523101806640624,0.009622435607910158,0.0087630422973633,-0.004071595947265638,-0.005709967834472654,0.002486980529785153,0.003916479553222656,
81,331421.965008096,0.046107,0.296617,0.277129,-0.080867,0.046377,0.037348,-0.44284999999999985,-0.30969999999999887,0.011400000000000299,-0.1729500000000002,-0.4428500000000002,0.06474999999999988,0.055886268615722656,0.3046083450317383,0.2725639343261719,-0.08716678619384766,0.048638343811035156,0.040627479553222656,-0.40879058837890625,-0.373626708984375,0.013187408447265625,-0.25274658203125,-0.6703300476074219,0.010990142822265625,-1.0769218444824218,-0.5887162780761718,5.90154067993164,1.5338549041748046,0.020500946044921874,-0.05777546691894531,0.009779268615722654,0.007991345031738262,-0.004565065673828139,-0.006299786193847662,0.0022613438110351547,0.003279479553222657,
82,331421.975010069,0.041603,0.293466,0.277245,-0.082627,0.041872,0.038006,-0.4547000000000002,-0.3182000000000018,0.011700000000000599,-0.17780000000000018,-0.4547000000000002,0.06645000000000019,0.051690101623535156,0.3011751174926758,0.2729454040527344,-0.08945560455322266,0.044442176818847656,0.040627479553222656,-0.39999961853027344,-0.2593402862548828,0.0043964385986328125,-0.3626365661621094,-0.6923065185546875,-0.03296661376953125,-1.134358673095703,-0.41640953063964836,5.8441038513183585,1.5636746826171875,0.046593353271484374,-0.05032072448730469,0.010087101623535155,0.007709117492675777,-0.004299595947265644,-0.00682860455322265,0.0025701768188476568,0.002621479553222658,
83,331421.985053568,0.037013,0.290253,0.277363,-0.084423,0.037283,0.038677,-0.45989999999999986,-0.32200000000000006,0.011849999999999361,-0.17994999999999955,-0.45980000000000015,0.06720000000000025,0.046730995178222656,0.2985048294067383,0.2725639343261719,-0.09098148345947266,0.039864540100097656,0.040627479553222656,-0.47032928466796875,-0.23296737670898438,-0.03076934814453125,-0.23077011108398438,-0.5384597778320312,0.010990142822265625,-0.9046150970458983,-0.3015396118164062,5.8728222656249995,1.5338549041748046,0.05032072448730469,-0.03913861083984375,0.009717995178222659,0.008251829406738298,-0.004799065673828151,-0.006558483459472658,0.0025815401000976596,0.0019504795532226532,
84,331421.995008933,0.032405,0.287026,0.277482,-0.086226,0.032676,0.03935,-0.4584499999999998,-0.32099999999999906,0.011799999999997923,-0.17945000000000044,-0.45839999999999975,0.06695,0.042916297912597656,0.2965974807739258,0.2725639343261719,-0.09212589263916016,0.037957191467285156,0.040627479553222656,-0.5054950714111328,-0.34725189208984375,-0.03076934814453125,-0.23077011108398438,-0.40659332275390625,-0.010990142822265625,-0.933333511352539,-0.6748715209960936,6.217435760498046,1.5077624969482422,0.005591461181640625,-0.0279556884765625,0.010511297912597653,0.009571480773925778,-0.004918065673828131,-0.005899892639160159,0.0052811914672851595,0.0012774795532226532,
85,331422.005011609,0.027844,0.283833,0.277599,-0.088012,0.028115,0.040016,-0.4505000000000002,-0.315399999999999,0.011500000000000399,-0.17635000000000012,-0.45049999999999985,0.06579999999999989,0.037194252014160156,0.2927827835083008,0.2725639343261719,-0.09441566467285156,0.034523963928222656,0.040627479553222656,-0.5846157073974609,-0.373626708984375,-0.013187408447265625,-0.2967033386230469,-0.5384597778320312,0.010990142822265625,-0.41640953063964836,-0.33025802612304683,6.0738436889648435,1.5301275329589843,-0.03913861083984375,-0.024228317260742187,0.009350252014160156,0.00894978350830078,-0.00503506567382811,-0.006403664672851556,0.006408963928222655,0.0006114795532226533,
86,331422.015042719,0.023395,0.280718,0.277712,-0.089753,0.023666,0.040666,-0.43650000000000005,-0.3055499999999989,0.011150000000001437,-0.17079999999999942,-0.43650000000000005,0.06374999999999992,0.033379554748535156,0.2893495559692383,0.2725639343261719,-0.09632301330566406,0.031472206115722656,0.041008949279785156,-0.4351654052734375,-0.39999961853027344,0.013187408447265625,-0.3186798095703125,-0.5604400634765625,0.010990142822265625,-1.2779470062255858,0.7897451782226562,6.0738436889648435,1.5524925689697264,-0.05032072448730469,-0.01677357482910156,0.009984554748535157,0.008631555969238258,-0.005148065673828139,-0.006570013305664063,0.007806206115722657,0.0003429492797851555,
87,331422.025052937,0.019114,0.277722,0.277822,-0.091428,0.019385,0.041291,-0.41679999999999995,-0.2917000000000003,0.010699999999999599,-0.16305,-0.41675,0.06089999999999984,0.02765655517578125,0.2862977981567383,0.2725639343261719,-0.09746742248535156,0.02727508544921875,0.041008949279785156,-0.5054950714111328,-0.2681312561035156,-0.03076934814453125,-0.1868133544921875,-0.4945068359375,-0.010990142822265625,-0.4738463592529296,-0.01435920715332031,5.8728222656249995,1.526400161743164,-0.0801405029296875,-0.005591461181640625,0.008542555175781251,0.008575798156738257,-0.005258065673828138,-0.006039422485351567,0.00789008544921875,-0.00028205072021484506,
88,331422.03505635,0.015059,0.274884,0.277926,-0.093014,0.015331,0.041884,-0.3914999999999999,-0.2739500000000006,0.010099999999998999,-0.1530500000000004,-0.3915,0.05725000000000001,0.02231597900390625,0.2836275100708008,0.2721824645996094,-0.09899330139160156,0.02384185791015625,0.041390419006347656,-0.4439563751220703,-0.3032970428466797,-0.03076934814453125,-0.20878982543945312,-0.4945068359375,0.0549468994140625,-0.646153106689453,-0.10051445007324217,5.90154067993164,1.5077624969482422,-0.09132342529296875,-0.0018640899658203124,0.0072569790039062505,0.008743510070800764,-0.005743535400390631,-0.005979301391601563,0.00851085791015625,-0.0004935809936523414,
89,331422.045009778,0.011284,0.272243,0.278024,-0.094489,0.011555,0.042436,-0.36069999999999997,-0.2523500000000012,0.009399999999998299,-0.14090000000000005,-0.36069999999999997,0.05269999999999997,0.01811981201171875,0.2801933288574219,0.2725639343261719,-0.10051918029785156,0.02040863037109375,0.041771888732910156,-0.4351654052734375,-0.34725189208984375,-0.0043964385986328125,-0.20878982543945312,-0.47252655029296875,0.07692337036132812,-0.6174346923828123,0.10051445007324217,6.0738436889648435,1.4891256408691407,-0.10623291015625,-0.009318832397460937,0.006835812011718749,0.007950328857421862,-0.005460065673828118,-0.006030180297851559,0.00885363037109375,-0.0006641112670898452,
90,331422.055009184,0.007845,0.269837,0.278114,-0.095832,0.008117,0.042938,-0.32470000000000004,-0.22719999999999962,0.008500000000000174,-0.12674999999999978,-0.32465,0.04739999999999987,0.01316070556640625,0.2771415710449219,0.2725639343261719,-0.10090065002441406,0.01850128173828125,0.042153358459472656,-0.46153831481933594,-0.33846092224121094,-0.03076934814453125,-0.07692337036132812,-0.40659332275390625,0.03296661376953125,0.07179603576660155,-0.1866659545898437,6.0164068603515615,1.4704879760742187,-0.12114320373535156,-0.01304620361328125,0.0053157055664062505,0.0073045710449218815,-0.005550065673828097,-0.005068650024414062,0.01038428173828125,-0.0007846415405273408,
91,331422.065009724,0.00479,0.267699,0.278194,-0.097024,0.005062,0.043384,-0.28545,-0.19974999999999854,0.007550000000000612,-0.11144999999999974,-0.2855,0.04170000000000007,0.00934600830078125,0.2740898132324219,0.2725639343261719,-0.10128211975097656,0.01621246337890625,0.042534828186035156,-0.33846092224121094,-0.2945060729980469,0.0043964385986328125,-0.0549468994140625,-0.25274658203125,0.0549468994140625,-0.1866659545898437,0.3876911163330078,5.8728222656249995,1.4369408264160155,-0.1807827606201172,-0.009318832397460937,0.00455600830078125,0.006390813232421855,-0.005630065673828122,-0.004258119750976563,0.01115046337890625,-0.0008491718139648427,
92,331422.075042224,0.002136,0.265842,0.278265,-0.098061,0.002407,0.043772,-0.24505,-0.1715000000000022,0.0065000000000009495,-0.09569999999999995,-0.24509999999999996,0.03585000000000012,0.00629425048828125,0.2718009948730469,0.2725639343261719,-0.10166358947753906,0.01354217529296875,0.042916297912597656,-0.373626708984375,-0.373626708984375,-0.0043964385986328125,-0.0549468994140625,-0.4285697937011719,0.120880126953125,0.24410278320312498,0.445127944946289,6.131280517578125,1.410848419189453,-0.16959983825683594,-0.01677357482910156,0.00415825048828125,0.005958994873046852,-0.00570106567382811,-0.003602589477539067,0.01113517529296875,-0.0008557020874023422,
93,331422.085009476,-0.000111,0.264269,0.278324,-0.098938,0.00016,0.044101,-0.2039,-0.14274999999999982,0.005250000000001087,-0.07969999999999991,-0.20385,0.029799999999999965,0.00362396240234375,0.2676048278808594,0.2725639343261719,-0.10128211975097656,0.01125335693359375,0.044823646545410156,-0.2681312561035156,-0.3824176788330078,0.0043964385986328125,0.010990142822265625,-0.3626365661621094,0.23077011108398438,-0.2728211975097656,1.0194887542724609,5.729230194091797,1.3698465270996094,-0.13605268859863281,-0.03913861083984375,0.00373496240234375,0.003335827880859399,-0.005760065673828141,-0.0023441197509765643,0.01109335693359375,0.0007226465454101549,
94,331422.095009066,-0.001942,0.262987,0.27837,-0.099655,-0.00167,0.044368,-0.16195,-0.11334999999999817,0.003849999999999687,-0.06359999999999977,-0.16185,0.02365000000000006,0.00057220458984375,0.2649345397949219,0.2725639343261719,-0.10128211975097656,0.00972747802734375,0.044823646545410156,-0.3296699523925781,-0.25054931640625,-0.013187408447265625,0.010990142822265625,-0.20878982543945312,0.03296661376953125,0.445127944946289,0.7897451782226562,5.958977508544922,1.347481491088867,-0.13605268859863281,-0.054048095703125,0.00251420458984375,0.0019475397949218487,-0.005806065673828131,-0.001627119750976569,0.01139747802734375,0.00045564654541015853,
95,331422.105011474,-0.00335,0.262002,0.278401,-0.10021,-0.003077,0.044574,-0.11995,-0.08390000000000064,0.0024500000000010624,-0.04745000000000027,-0.1198,0.017550000000000204,-0.00095367431640625,0.2630271911621094,0.2725639343261719,-0.10128211975097656,0.00820159912109375,0.044442176818847656,-0.11868095397949219,-0.10109901428222656,-0.013187408447265625,0.010990142822265625,-0.2967033386230469,-0.0549468994140625,-0.1292291259765625,0.933333511352539,6.102562103271484,1.325116455078125,-0.1845101318359375,-0.035411239624023434,0.00239632568359375,0.0010251911621093623,-0.005837065673828135,-0.001072119750976569,0.01127859912109375,-0.00013182318115234626,
96,331422.115054784,-0.004341,0.261309,0.278419,-0.100604,-0.004066,0.044719,-0.08139999999999999,-0.056950000000000056,0.0012999999999985246,-0.032500000000000584,-0.08120000000000002,0.011849999999999708,-0.00171661376953125,0.2618827819824219,0.2725639343261719,-0.10128211975097656,0.00591278076171875,0.044823646545410156,-0.048351287841796875,-0.1362628936767578,-0.0043964385986328125,-0.010990142822265625,-0.27472686767578125,0.03296661376953125,-0.1292291259765625,0.8758966827392577,5.958977508544922,1.3288438262939453,-0.13605268859863281,-0.024228317260742187,0.0026243862304687502,0.0005737819824218615,-0.005855065673828153,-0.0006781197509765635,0.00997878076171875,0.00010464654541015445,
97,331422.125008967,-0.004978,0.260863,0.278427,-0.10086,-0.004701,0.044811,-0.04984999999999998,-0.03485000000000016,0.0006499999999992623,-0.01999999999999988,-0.0497,0.007249999999999965,-0.00209808349609375,0.2603569030761719,0.2729454040527344,-0.10128211975097656,0.00514984130859375,0.044823646545410156,-0.03076934814453125,-0.127471923828125,0.013187408447265625,-0.0549468994140625,-0.20878982543945312,-0.010990142822265625,-0.4738463592529296,1.0769218444824218,6.332309417724608,1.325116455078125,-0.13605268859863281,-0.020500946044921874,0.00287991650390625,-0.0005060969238281365,-0.005481595947265605,-0.0004221197509765573,0.00985084130859375,1.2646545410159582e-05,
98,331422.135009516,-0.005338,0.260612,0.278432,-0.101004,-0.00506,0.044864,-0.025950000000000018,-0.01815000000000011,0.0006500000000020378,-0.010199999999999793,-0.025949999999999973,0.003800000000000331,-0.00209808349609375,0.2592124938964844,0.2729454040527344,-0.10128211975097656,0.00362396240234375,0.044823646545410156,-0.0043964385986328125,-0.127471923828125,-0.021978378295898438,0.010990142822265625,-0.20878982543945312,-0.03296661376953125,-0.3589727020263671,1.191795501708984,6.102562103271484,1.3325711975097656,-0.11741502380371094,-0.01677357482910156,0.00323991650390625,-0.0013995061035156353,-0.005486595947265638,-0.00027811975097656594,0.00868396240234375,-4.035345458984485e-05,
99,331422.145053658,-0.005497,0.2605,0.27844,-0.101064,-0.00522,0.044887,-0.009749999999999993,-0.0069000000000013495,0.0012999999999985246,-0.0030000000000002247,-0.009999999999999983,0.0014500000000000624,-0.00209808349609375,0.2584495544433594,0.2725639343261719,-0.10128211975097656,0.00286102294921875,0.044823646545410156,-0.013187408447265625,-0.048351287841796875,0.0043964385986328125,-0.03296661376953125,-0.14285659790039062,-0.010990142822265625,-0.5887162780761718,0.6174346923828123,5.8728222656249995,1.3288438262939453,-0.11741502380371094,-0.01677357482910156,0.00339891650390625,-0.0020504455566406343,-0.005876065673828146,-0.00021811975097656144,0.008081022949218749,-6.335345458984704e-05,
100,331422.155052138,-0.005533,0.260474,0.278458,-0.101064,-0.00526,0.044893,0.0,-0.0001500000000015378,0.002949999999998787,0.0024999999999997247,-0.0007000000000000062,4.999999999970306e-05,-0.00209808349609375,0.2584495544433594,0.2729454040527344,-0.10128211975097656,0.00171661376953125,0.044823646545410156,0.013187408447265625,-0.0043964385986328125,0.013187408447265625,-0.03296661376953125,-0.16483688354492188,0.010990142822265625,-0.6748715209960936,0.6174346923828123,6.159998931884765,1.3400267486572266,-0.10250553894042969,-0.01677357482910156,0.0034349165039062497,-0.0020244455566406083,-0.005512595947265608,-0.00021811975097656144,0.00697661376953125,-6.93534545898461e-05,
101,331422.165014825,-0.005497,0.260497,0.278499,-0.101014,-0.005234,0.044888,0.009699999999999986,0.0064000000000008495,0.007799999999999474,0.010600000000000193,0.0077999999999999944,-0.0014000000000000123,-0.00209808349609375,0.2584495544433594,0.2725639343261719,-0.10166358947753906,0.00057220458984375,0.044823646545410156,0.0043964385986328125,0.013187408447265625,0.0043964385986328125,-0.0549468994140625,-0.23077011108398438,-0.010990142822265625,-0.5600016021728514,0.9620519256591795,6.159998931884765,1.3698465270996094,-0.07641313171386718,-0.020500946044921874,0.00339891650390625,-0.0020474455566406036,-0.0059350656738281216,-0.0006495894775390559,0.00580620458984375,-6.43534545898411e-05,
102,331422.175053123,-0.005339,0.260602,0.278614,-0.100852,-0.005104,0.044865,0.025799999999999997,0.017150000000001886,0.01805000000000001,0.02580000000000013,0.021449999999999983,-0.003749999999999934,-0.00209808349609375,0.2588310241699219,0.2725639343261719,-0.10204505920410156,-0.00095367431640625,0.044823646545410156,-0.013187408447265625,-0.021978378295898438,-0.03076934814453125,-0.07692337036132812,-0.20878982543945312,-0.03296661376953125,-0.043077621459960934,0.732308349609375,5.90154067993164,1.3959381256103516,-0.03168386840820312,-0.01677357482910156,0.00324091650390625,-0.0017709758300781253,-0.006050065673828098,-0.0011930592041015653,0.00415032568359375,-4.135345458984585e-05,
103,331422.185051842,-0.004981,0.26084,0.27886,-0.100498,-0.004805,0.044813,0.04954999999999998,0.032999999999999696,0.034050000000002134,0.04904999999999979,0.041399999999999985,-0.007150000000000212,-0.00209808349609375,0.2588310241699219,0.2725639343261719,-0.10242652893066406,-0.00133514404296875,0.044823646545410156,0.0043964385986328125,0.013187408447265625,0.021978378295898438,-0.0549468994140625,-0.07692337036132812,-0.010990142822265625,-0.10051445007324217,0.10051445007324217,6.159998931884765,1.4257579040527344,-0.020500946044921874,-0.01304620361328125,0.00288291650390625,-0.0020089758300781413,-0.006296065673828122,-0.0019285289306640585,0.0034698559570312502,1.0646545410157582e-05,
104,331422.195051712,-0.004348,0.261262,0.279295,-0.099871,-0.004276,0.044722,0.0809,0.053899999999998394,0.055849999999998956,0.08030000000000051,0.0675,-0.011649999999999855,-0.00209808349609375,0.2592124938964844,0.2725639343261719,-0.10318946838378906,-0.00171661376953125,0.044823646545410156,-0.0043964385986328125,0.048351287841796875,0.0043964385986328125,-0.14285659790039062,-0.03296661376953125,0.010990142822265625,0.1579475402832031,0.6174346923828123,6.389746246337889,1.474215347290039,-0.01304620361328125,-0.01677357482910156,0.0022499165039062503,-0.0020495061035156192,-0.0067310656738281405,-0.003318468383789061,0.0025593862304687503,0.00010164654541015838,
105,331422.205012137,-0.003363,0.261918,0.279977,-0.098892,-0.003455,0.04458,0.1193,0.07935000000000025,0.08289999999999964,0.11880000000000016,0.09935000000000002,-0.017199999999999854,-0.00171661376953125,0.2599754333496094,0.2725639343261719,-0.10357093811035156,-0.00133514404296875,0.044823646545410156,0.021978378295898438,0.05714225769042969,-0.013187408447265625,-0.07692337036132812,0.010990142822265625,-0.03296661376953125,0.043077621459960934,0.732308349609375,6.6482044982910145,1.5226727905273436,-0.01677357482910156,-0.020500946044921874,0.00164638623046875,-0.0019425666503906092,-0.007413065673828101,-0.004678938110351569,0.00211985595703125,0.00024364654541015468,
106,331422.215054144,-0.001962,0.262849,0.280953,-0.097495,-0.002289,0.044378,0.1611,0.10710000000000164,0.11250000000000149,0.16089999999999993,0.134,-0.023199999999999957,-0.00133514404296875,0.2607383728027344,0.2729454040527344,-0.10395240783691406,-0.00133514404296875,0.044823646545410156,0.03076934814453125,0.0659332275390625,-0.0043964385986328125,-0.03296661376953125,-0.03296661376953125,-0.03296661376953125,0.21538436889648435,0.5600016021728514,6.6482044982910145,1.5562199401855468,0.009318832397460937,-0.024228317260742187,0.0006268559570312502,-0.0021106271972656243,-0.008007595947265633,-0.006457407836914064,0.0009538559570312498,0.00044564654541015547,
107,331422.225054575,-0.000141,0.26406,0.282227,-0.095674,-0.000775,0.044116,0.20274999999999999,0.1347999999999988,0.14200000000000046,0.20285000000000025,0.1686,-0.02920000000000006,-0.00095367431640625,0.2618827819824219,0.2729454040527344,-0.10357093811035156,-0.00095367431640625,0.044823646545410156,0.03956031799316406,0.14505577087402344,-0.021978378295898438,-0.010990142822265625,0.010990142822265625,-0.010990142822265625,0.8758966827392577,0.646153106689453,6.964099578857421,1.600949203491211,0.035411239624023434,-0.0279556884765625,-0.0008126743164062499,-0.002177218017578142,-0.00928159594726563,-0.007896938110351567,-0.00017867431640625003,0.0007076465454101538,
108,331422.235012117,0.002093,0.265545,0.283793,-0.093438,0.001083,0.043794,0.24364999999999998,0.16199999999999826,0.17079999999999873,0.24389999999999967,0.20265,-0.03510000000000006,-0.00057220458984375,0.2630271911621094,0.2729454040527344,-0.10357093811035156,-0.00057220458984375,0.044823646545410156,0.03956031799316406,0.17142868041992188,0.048351287841796875,0.03296661376953125,0.09889984130859375,-0.010990142822265625,0.6174346923828123,0.7610267639160155,6.935381164550781,1.6307689819335938,0.05777546691894531,-0.03168386840820312,-0.00266520458984375,-0.0025178088378906005,-0.010847595947265642,-0.01013293811035157,-0.00165520458984375,0.0010296465454101567,
109,331422.245010713,0.00473200000000004,0.2673,0.28564300000000004,-0.09079599999999996,0.0032780000000000335,0.043413999999999994,0.28380000000000055,0.18875000000000178,0.19894999999999816,0.28410000000000024,0.23600000000000051,-0.04085,0.00057220458984375,0.2645530700683594,0.2729454040527344,-0.10242652893066406,0.00133514404296875,0.044823646545410156,0.14505577087402344,0.1978015899658203,0.0043964385986328125,0.16483688354492188,0.23077011108398438,-0.010990142822265625,1.3353838348388671,0.6174346923828123,7.280002136230468,1.664316131591797,0.06150364685058594,-0.035411239624023434,-0.00415979541015629,-0.002746929931640607,-0.01269759594726566,-0.011630528930664102,-0.0019428559570312835,0.001409646545410162,
110,331422.255057643,0.007769000000000046,0.26932000000000006,0.28777200000000003,-0.08775599999999996,0.005803000000000038,0.042976999999999994,0.32280000000000053,0.21464999999999995,0.22620000000000182,0.32305000000000095,0.26840000000000047,-0.04645000000000005,0.00209808349609375,0.2664604187011719,0.2733268737792969,-0.10128211975097656,0.00362396240234375,0.044823646545410156,0.15384674072265625,0.15384674072265625,0.048351287841796875,0.16483688354492188,0.3626365661621094,-0.03296661376953125,0.9620519256591795,0.732308349609375,7.251283721923826,1.6792264251708984,0.03168386840820312,-0.04286598205566406,-0.005670916503906296,-0.0028595812988281843,-0.014445126220703153,-0.013526119750976603,-0.002179037597656288,0.0018466465454101619,
111,331422.265008949,0.01118800000000005,0.27159300000000003,0.29016700000000006,-0.08433499999999994,0.00864600000000004,0.042484999999999995,0.3586000000000006,0.2384000000000001,0.2511500000000031,0.3587500000000006,0.2982500000000005,-0.051599999999999986,0.00438690185546875,0.2683677673339844,0.2737083435058594,-0.09899330139160156,0.00476837158203125,0.044823646545410156,0.28571510314941406,0.22417640686035156,0.03076934814453125,0.3186798095703125,0.1868133544921875,0.03296661376953125,0.646153106689453,0.933333511352539,7.481023559570311,1.686681167602539,0.03913861083984375,-0.054048095703125,-0.0068010981445313,-0.003225232666015654,-0.01645865649414069,-0.014658301391601625,-0.003877628417968791,0.0023386465454101613,
