time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
3.750000,0.076458,0.317738,0.276336,-0.069109,0.076718,0.032886
3.760000,0.076359,0.317693,0.276341,-0.069125,0.076620,0.032906
3.770000,0.076244,0.317637,0.276346,-0.069147,0.076506,0.032929
3.780000,0.076112,0.317570,0.276352,-0.069177,0.076376,0.032953
3.790000,0.075964,0.317489,0.276359,-0.069214,0.076229,0.032980
3.800000,0.075798,0.317393,0.276365,-0.069260,0.076065,0.033009
3.810000,0.075615,0.317282,0.276372,-0.069316,0.075883,0.033040
3.820000,0.075413,0.317154,0.276378,-0.069382,0.075682,0.033072
3.830000,0.075192,0.317011,0.276385,-0.069458,0.075462,0.033107
3.840000,0.074952,0.316851,0.276392,-0.069544,0.075222,0.033144
3.850000,0.074692,0.316675,0.276399,-0.069640,0.074962,0.033183
3.860000,0.074410,0.316483,0.276407,-0.069746,0.074681,0.033225
3.870000,0.074108,0.316273,0.276415,-0.069863,0.074379,0.033270
3.880000,0.073784,0.316047,0.276423,-0.069989,0.074055,0.033317
3.890000,0.073438,0.315804,0.276432,-0.070126,0.073709,0.033367
3.900000,0.073069,0.315543,0.276441,-0.070273,0.073340,0.033421
3.910000,0.072677,0.315264,0.276451,-0.070430,0.072947,0.033477
3.920000,0.072261,0.314968,0.276461,-0.070597,0.072531,0.033537
3.930000,0.071820,0.314654,0.276472,-0.070775,0.072090,0.033600
3.940000,0.071355,0.314322,0.276483,-0.070962,0.071624,0.033667
3.950000,0.070864,0.313972,0.276495,-0.071161,0.071133,0.033737
3.960000,0.070347,0.313603,0.276508,-0.071369,0.070616,0.033811
3.970000,0.069804,0.313216,0.276521,-0.071588,0.070072,0.033889
3.980000,0.069233,0.312810,0.276535,-0.071817,0.069502,0.033971
3.990000,0.068635,0.312385,0.276550,-0.072056,0.068904,0.034057
4.000000,0.068009,0.311941,0.276565,-0.072306,0.068277,0.034147
4.010000,0.067354,0.311478,0.276581,-0.072566,0.067622,0.034242
4.020000,0.066672,0.310997,0.276598,-0.072837,0.066938,0.034341
4.030000,0.065962,0.310497,0.276616,-0.073117,0.066228,0.034444
4.040000,0.065225,0.309979,0.276635,-0.073407,0.065491,0.034551
4.050000,0.064463,0.309444,0.276654,-0.073707,0.064729,0.034662
4.060000,0.063675,0.308892,0.276675,-0.074016,0.063942,0.034777
